dataset,fold,test_subject,eval_sample_id,sequence_start_source_index,sequence_end_source_index,target_source_index,y_true
pamap2,2,102,2733,6616,6625,6625,3
pamap2,2,102,2734,6617,6626,6626,3
pamap2,2,102,2735,6618,6627,6627,3
pamap2,2,102,2736,6619,6628,6628,3
pamap2,2,102,2737,6620,6629,6629,3
pamap2,2,102,2738,6621,6630,6630,3
pamap2,2,102,2739,6622,6631,6631,3
pamap2,2,102,2740,6623,6632,6632,3
pamap2,2,102,2741,6624,6633,6633,3
pamap2,2,102,2742,6625,6634,6634,3
pamap2,2,102,2743,6626,6635,6635,3
pamap2,2,102,2744,6627,6636,6636,3
pamap2,2,102,2745,6628,6637,6637,3
pamap2,2,102,2746,6629,6638,6638,3
pamap2,2,102,2747,6630,6639,6639,3
pamap2,2,102,2748,6631,6640,6640,3
pamap2,2,102,2749,6632,6641,6641,3
pamap2,2,102,2750,6633,6642,6642,3
pamap2,2,102,2751,6634,6643,6643,3
pamap2,2,102,2752,6635,6644,6644,3
pamap2,2,102,2753,6636,6645,6645,3
pamap2,2,102,2754,6637,6646,6646,3
pamap2,2,102,2755,6638,6647,6647,3
pamap2,2,102,2756,6639,6648,6648,3
pamap2,2,102,2757,6640,6649,6649,3
pamap2,2,102,2758,6641,6650,6650,3
pamap2,2,102,2759,6642,6651,6651,3
pamap2,2,102,2760,6643,6652,6652,3
pamap2,2,102,2761,6644,6653,6653,3
pamap2,2,102,2762,6645,6654,6654,3
pamap2,2,102,2763,6646,6655,6655,3
pamap2,2,102,2764,6647,6656,6656,3
pamap2,2,102,2765,6648,6657,6657,3
pamap2,2,102,2766,6649,6658,6658,3
pamap2,2,102,2767,6650,6659,6659,3
pamap2,2,102,2768,6651,6660,6660,3
pamap2,2,102,2769,6652,6661,6661,3
pamap2,2,102,2770,6653,6662,6662,3
pamap2,2,102,2771,6654,6663,6663,3
pamap2,2,102,2772,6655,6664,6664,3
pamap2,2,102,2773,6656,6665,6665,3
pamap2,2,102,2774,6657,6666,6666,3
pamap2,2,102,2775,6658,6667,6667,3
pamap2,2,102,2776,6659,6668,6668,3
pamap2,2,102,2777,6660,6669,6669,3
pamap2,2,102,2778,6661,6670,6670,3
pamap2,2,102,2779,6662,6671,6671,3
pamap2,2,102,2780,6663,6672,6672,3
pamap2,2,102,2781,6664,6673,6673,3
pamap2,2,102,2782,6665,6674,6674,3
pamap2,2,102,2783,6666,6675,6675,3
pamap2,2,102,2784,6667,6676,6676,3
pamap2,2,102,2785,6668,6677,6677,3
pamap2,2,102,2786,6669,6678,6678,3
pamap2,2,102,2787,6670,6679,6679,3
pamap2,2,102,2788,6671,6680,6680,3
pamap2,2,102,2789,6672,6681,6681,3
pamap2,2,102,2790,6673,6682,6682,3
pamap2,2,102,2791,6674,6683,6683,3
pamap2,2,102,2792,6675,6684,6684,3
pamap2,2,102,2793,6676,6685,6685,3
pamap2,2,102,2794,6677,6686,6686,3
pamap2,2,102,2795,6678,6687,6687,3
pamap2,2,102,2796,6679,6688,6688,3
pamap2,2,102,2797,6680,6689,6689,3
pamap2,2,102,2798,6681,6690,6690,3
pamap2,2,102,2799,6682,6691,6691,3
pamap2,2,102,2800,6683,6692,6692,3
pamap2,2,102,2801,6684,6693,6693,3
pamap2,2,102,2802,6685,6694,6694,3
pamap2,2,102,2803,6686,6695,6695,3
pamap2,2,102,2804,6687,6696,6696,3
pamap2,2,102,2805,6688,6697,6697,3
pamap2,2,102,2806,6689,6698,6698,3
pamap2,2,102,2807,6690,6699,6699,3
pamap2,2,102,2808,6691,6700,6700,3
pamap2,2,102,2809,6692,6701,6701,3
pamap2,2,102,2810,6693,6702,6702,3
pamap2,2,102,2811,6694,6703,6703,3
pamap2,2,102,2812,6695,6704,6704,3
pamap2,2,102,2813,6696,6705,6705,3
pamap2,2,102,2814,6697,6706,6706,3
pamap2,2,102,2815,6698,6707,6707,3
pamap2,2,102,2816,6699,6708,6708,3
pamap2,2,102,2817,6700,6709,6709,3
pamap2,2,102,2818,6701,6710,6710,3
pamap2,2,102,2819,6702,6711,6711,3
pamap2,2,102,2820,6703,6712,6712,3
pamap2,2,102,2821,6704,6713,6713,3
pamap2,2,102,2822,6705,6714,6714,3
pamap2,2,102,2823,6706,6715,6715,3
pamap2,2,102,2824,6707,6716,6716,3
pamap2,2,102,2825,6708,6717,6717,3
pamap2,2,102,2826,6709,6718,6718,3
pamap2,2,102,2827,6710,6719,6719,3
pamap2,2,102,2828,6711,6720,6720,3
pamap2,2,102,2829,6712,6721,6721,3
pamap2,2,102,2830,6713,6722,6722,3
pamap2,2,102,2831,6714,6723,6723,3
pamap2,2,102,2832,6715,6724,6724,3
pamap2,2,102,2833,6716,6725,6725,3
pamap2,2,102,2834,6717,6726,6726,3
pamap2,2,102,2835,6718,6727,6727,3
pamap2,2,102,2836,6719,6728,6728,3
pamap2,2,102,2837,6720,6729,6729,3
pamap2,2,102,2838,6721,6730,6730,3
pamap2,2,102,2839,6722,6731,6731,3
pamap2,2,102,2840,6723,6732,6732,3
pamap2,2,102,2841,6724,6733,6733,3
pamap2,2,102,2842,6725,6734,6734,3
pamap2,2,102,2843,6726,6735,6735,3
pamap2,2,102,2844,6727,6736,6736,3
pamap2,2,102,2845,6728,6737,6737,3
pamap2,2,102,2846,6729,6738,6738,3
pamap2,2,102,2847,6730,6739,6739,3
pamap2,2,102,2848,6731,6740,6740,3
pamap2,2,102,2849,6732,6741,6741,3
pamap2,2,102,2850,6733,6742,6742,3
pamap2,2,102,2851,6734,6743,6743,3
pamap2,2,102,2852,6735,6744,6744,3
pamap2,2,102,2853,6736,6745,6745,3
pamap2,2,102,2854,6737,6746,6746,3
pamap2,2,102,2855,6738,6747,6747,3
pamap2,2,102,2856,6739,6748,6748,3
pamap2,2,102,2857,6740,6749,6749,3
pamap2,2,102,2858,6741,6750,6750,3
pamap2,2,102,2859,6742,6751,6751,3
pamap2,2,102,2860,6743,6752,6752,3
pamap2,2,102,2861,6744,6753,6753,3
pamap2,2,102,2862,6745,6754,6754,3
pamap2,2,102,2863,6746,6755,6755,3
pamap2,2,102,2864,6747,6756,6756,3
pamap2,2,102,2865,6748,6757,6757,3
pamap2,2,102,2866,6749,6758,6758,3
pamap2,2,102,2867,6750,6759,6759,3
pamap2,2,102,2868,6751,6760,6760,3
pamap2,2,102,2869,6752,6761,6761,3
pamap2,2,102,2870,6753,6762,6762,3
pamap2,2,102,2871,6754,6763,6763,3
pamap2,2,102,2872,6755,6764,6764,3
pamap2,2,102,2873,6756,6765,6765,3
pamap2,2,102,2874,6757,6766,6766,3
pamap2,2,102,2875,6758,6767,6767,3
pamap2,2,102,2876,6759,6768,6768,3
pamap2,2,102,2877,6760,6769,6769,3
pamap2,2,102,2878,6761,6770,6770,3
pamap2,2,102,2879,6762,6771,6771,3
pamap2,2,102,2880,6763,6772,6772,3
pamap2,2,102,2881,6764,6773,6773,3
pamap2,2,102,2882,6765,6774,6774,3
pamap2,2,102,2883,6766,6775,6775,6
pamap2,2,102,2884,6767,6776,6776,6
pamap2,2,102,2885,6768,6777,6777,6
pamap2,2,102,2886,6769,6778,6778,6
pamap2,2,102,2887,6770,6779,6779,6
pamap2,2,102,2888,6771,6780,6780,6
pamap2,2,102,2889,6772,6781,6781,6
pamap2,2,102,2890,6773,6782,6782,6
pamap2,2,102,2891,6774,6783,6783,6
pamap2,2,102,2892,6775,6784,6784,6
pamap2,2,102,2893,6776,6785,6785,6
pamap2,2,102,2894,6777,6786,6786,6
pamap2,2,102,2895,6778,6787,6787,6
pamap2,2,102,2896,6779,6788,6788,6
pamap2,2,102,2897,6780,6789,6789,6
pamap2,2,102,2898,6781,6790,6790,6
pamap2,2,102,2899,6782,6791,6791,6
pamap2,2,102,2900,6783,6792,6792,6
pamap2,2,102,2901,6784,6793,6793,6
pamap2,2,102,2902,6785,6794,6794,6
pamap2,2,102,2903,6786,6795,6795,6
pamap2,2,102,2904,6787,6796,6796,6
pamap2,2,102,2905,6788,6797,6797,6
pamap2,2,102,2906,6789,6798,6798,6
pamap2,2,102,2907,6790,6799,6799,6
pamap2,2,102,2908,6791,6800,6800,6
pamap2,2,102,2909,6792,6801,6801,6
pamap2,2,102,2910,6793,6802,6802,6
pamap2,2,102,2911,6794,6803,6803,6
pamap2,2,102,2912,6795,6804,6804,6
pamap2,2,102,2913,6796,6805,6805,6
pamap2,2,102,2914,6797,6806,6806,6
pamap2,2,102,2915,6798,6807,6807,6
pamap2,2,102,2916,6799,6808,6808,6
pamap2,2,102,2917,6800,6809,6809,6
pamap2,2,102,2918,6801,6810,6810,6
pamap2,2,102,2919,6802,6811,6811,6
pamap2,2,102,2920,6803,6812,6812,6
pamap2,2,102,2921,6804,6813,6813,6
pamap2,2,102,2922,6805,6814,6814,6
pamap2,2,102,2923,6806,6815,6815,6
pamap2,2,102,2924,6807,6816,6816,6
pamap2,2,102,2925,6808,6817,6817,6
pamap2,2,102,2926,6809,6818,6818,6
pamap2,2,102,2927,6810,6819,6819,6
pamap2,2,102,2928,6811,6820,6820,6
pamap2,2,102,2929,6812,6821,6821,6
pamap2,2,102,2930,6813,6822,6822,6
pamap2,2,102,2931,6814,6823,6823,6
pamap2,2,102,2932,6815,6824,6824,6
pamap2,2,102,2933,6816,6825,6825,6
pamap2,2,102,2934,6817,6826,6826,6
pamap2,2,102,2935,6818,6827,6827,6
pamap2,2,102,2936,6819,6828,6828,6
pamap2,2,102,2937,6820,6829,6829,6
pamap2,2,102,2938,6821,6830,6830,6
pamap2,2,102,2939,6822,6831,6831,6
pamap2,2,102,2940,6823,6832,6832,6
pamap2,2,102,2941,6824,6833,6833,6
pamap2,2,102,2942,6825,6834,6834,6
pamap2,2,102,2943,6826,6835,6835,6
pamap2,2,102,2944,6827,6836,6836,6
pamap2,2,102,2945,6828,6837,6837,6
pamap2,2,102,2946,6829,6838,6838,6
pamap2,2,102,2947,6830,6839,6839,6
pamap2,2,102,2948,6831,6840,6840,6
pamap2,2,102,2949,6832,6841,6841,6
pamap2,2,102,2950,6833,6842,6842,6
pamap2,2,102,2951,6834,6843,6843,6
pamap2,2,102,2952,6835,6844,6844,6
pamap2,2,102,2953,6836,6845,6845,6
pamap2,2,102,2954,6837,6846,6846,6
pamap2,2,102,2955,6838,6847,6847,6
pamap2,2,102,2956,6839,6848,6848,6
pamap2,2,102,2957,6840,6849,6849,6
pamap2,2,102,2958,6841,6850,6850,6
pamap2,2,102,2959,6842,6851,6851,6
pamap2,2,102,2960,6843,6852,6852,6
pamap2,2,102,2961,6844,6853,6853,6
pamap2,2,102,2962,6845,6854,6854,6
pamap2,2,102,2963,6846,6855,6855,6
pamap2,2,102,2964,6847,6856,6856,6
pamap2,2,102,2965,6848,6857,6857,6
pamap2,2,102,2966,6849,6858,6858,6
pamap2,2,102,2967,6850,6859,6859,6
pamap2,2,102,2968,6851,6860,6860,6
pamap2,2,102,2969,6852,6861,6861,6
pamap2,2,102,2970,6853,6862,6862,6
pamap2,2,102,2971,6854,6863,6863,6
pamap2,2,102,2972,6855,6864,6864,6
pamap2,2,102,2973,6856,6865,6865,6
pamap2,2,102,2974,6857,6866,6866,6
pamap2,2,102,2975,6858,6867,6867,6
pamap2,2,102,2976,6859,6868,6868,6
pamap2,2,102,2977,6860,6869,6869,6
pamap2,2,102,2978,6861,6870,6870,6
pamap2,2,102,2979,6862,6871,6871,6
pamap2,2,102,2980,6863,6872,6872,6
pamap2,2,102,2981,6864,6873,6873,6
pamap2,2,102,2982,6865,6874,6874,6
pamap2,2,102,2983,6866,6875,6875,6
pamap2,2,102,2984,6867,6876,6876,6
pamap2,2,102,2985,6868,6877,6877,6
pamap2,2,102,2986,6869,6878,6878,6
pamap2,2,102,2987,6870,6879,6879,6
pamap2,2,102,2988,6871,6880,6880,6
pamap2,2,102,2989,6872,6881,6881,6
pamap2,2,102,2990,6873,6882,6882,6
pamap2,2,102,2991,6874,6883,6883,6
pamap2,2,102,2992,6875,6884,6884,6
pamap2,2,102,2993,6876,6885,6885,6
pamap2,2,102,2994,6877,6886,6886,6
pamap2,2,102,2995,6878,6887,6887,6
pamap2,2,102,2996,6879,6888,6888,6
pamap2,2,102,2997,6880,6889,6889,6
pamap2,2,102,2998,6881,6890,6890,6
pamap2,2,102,2999,6882,6891,6891,6
pamap2,2,102,3000,6883,6892,6892,6
pamap2,2,102,3001,6884,6893,6893,6
pamap2,2,102,3002,6885,6894,6894,6
pamap2,2,102,3003,6886,6895,6895,6
pamap2,2,102,3004,6887,6896,6896,6
pamap2,2,102,3005,6888,6897,6897,6
pamap2,2,102,3006,6889,6898,6898,6
pamap2,2,102,3007,6890,6899,6899,6
pamap2,2,102,3008,6891,6900,6900,6
pamap2,2,102,3009,6892,6901,6901,6
pamap2,2,102,3010,6893,6902,6902,6
pamap2,2,102,3011,6894,6903,6903,6
pamap2,2,102,3012,6895,6904,6904,6
pamap2,2,102,3013,6896,6905,6905,6
pamap2,2,102,3014,6897,6906,6906,6
pamap2,2,102,3015,6898,6907,6907,6
pamap2,2,102,3016,6899,6908,6908,6
pamap2,2,102,3017,6900,6909,6909,6
pamap2,2,102,3018,6901,6910,6910,6
pamap2,2,102,3019,6902,6911,6911,6
pamap2,2,102,3020,6903,6912,6912,6
pamap2,2,102,3021,6904,6913,6913,6
pamap2,2,102,3022,6905,6914,6914,6
pamap2,2,102,3023,6906,6915,6915,6
pamap2,2,102,3024,6907,6916,6916,6
pamap2,2,102,3025,6908,6917,6917,6
pamap2,2,102,3026,6909,6918,6918,6
pamap2,2,102,3027,6910,6919,6919,6
pamap2,2,102,3028,6911,6920,6920,6
pamap2,2,102,3029,6912,6921,6921,6
pamap2,2,102,3030,6913,6922,6922,6
pamap2,2,102,3031,6914,6923,6923,6
pamap2,2,102,3032,6915,6924,6924,6
pamap2,2,102,3033,6916,6925,6925,6
pamap2,2,102,3034,6917,6926,6926,6
pamap2,2,102,3035,6918,6927,6927,6
pamap2,2,102,3036,6919,6928,6928,6
pamap2,2,102,3037,6920,6929,6929,6
pamap2,2,102,3038,6921,6930,6930,6
pamap2,2,102,3039,6922,6931,6931,6
pamap2,2,102,3040,6923,6932,6932,6
pamap2,2,102,3041,6924,6933,6933,6
pamap2,2,102,3042,6925,6934,6934,6
pamap2,2,102,3043,6926,6935,6935,6
pamap2,2,102,3044,6927,6936,6936,6
pamap2,2,102,3045,6928,6937,6937,6
pamap2,2,102,3046,6929,6938,6938,6
pamap2,2,102,3047,6930,6939,6939,6
pamap2,2,102,3048,6931,6940,6940,6
pamap2,2,102,3049,6932,6941,6941,6
pamap2,2,102,3050,6933,6942,6942,6
pamap2,2,102,3051,6934,6943,6943,6
pamap2,2,102,3052,6935,6944,6944,6
pamap2,2,102,3053,6936,6945,6945,6
pamap2,2,102,3054,6937,6946,6946,6
pamap2,2,102,3055,6938,6947,6947,6
pamap2,2,102,3056,6939,6948,6948,6
pamap2,2,102,3057,6940,6949,6949,6
pamap2,2,102,3058,6941,6950,6950,6
pamap2,2,102,3059,6942,6951,6951,6
pamap2,2,102,3060,6943,6952,6952,6
pamap2,2,102,3061,6944,6953,6953,6
pamap2,2,102,3062,6945,6954,6954,6
pamap2,2,102,3063,6946,6955,6955,6
pamap2,2,102,3064,6947,6956,6956,6
pamap2,2,102,3065,6948,6957,6957,6
pamap2,2,102,3066,6949,6958,6958,6
pamap2,2,102,3067,6950,6959,6959,6
pamap2,2,102,3068,6951,6960,6960,6
pamap2,2,102,3069,6952,6961,6961,6
pamap2,2,102,3070,6953,6962,6962,6
pamap2,2,102,3071,6954,6963,6963,6
pamap2,2,102,3072,6955,6964,6964,6
pamap2,2,102,3073,6956,6965,6965,6
pamap2,2,102,3074,6957,6966,6966,6
pamap2,2,102,3075,6958,6967,6967,6
pamap2,2,102,3076,6959,6968,6968,6
pamap2,2,102,3077,6960,6969,6969,6
pamap2,2,102,3078,6961,6970,6970,6
pamap2,2,102,3079,6962,6971,6971,6
pamap2,2,102,3080,6963,6972,6972,6
pamap2,2,102,3081,6964,6973,6973,6
pamap2,2,102,3082,6965,6974,6974,6
pamap2,2,102,3083,6966,6975,6975,6
pamap2,2,102,3084,6967,6976,6976,6
pamap2,2,102,3085,6968,6977,6977,6
pamap2,2,102,3086,6969,6978,6978,6
pamap2,2,102,3087,6970,6979,6979,6
pamap2,2,102,3088,6971,6980,6980,6
pamap2,2,102,3089,6972,6981,6981,6
pamap2,2,102,3090,6973,6982,6982,6
pamap2,2,102,3091,6974,6983,6983,6
pamap2,2,102,3092,6975,6984,6984,6
pamap2,2,102,3093,6976,6985,6985,6
pamap2,2,102,3094,6977,6986,6986,6
pamap2,2,102,3095,6978,6987,6987,6
pamap2,2,102,3096,6979,6988,6988,6
pamap2,2,102,3097,6980,6989,6989,6
pamap2,2,102,3098,6981,6990,6990,6
pamap2,2,102,3099,6982,6991,6991,6
pamap2,2,102,3100,6983,6992,6992,6
pamap2,2,102,3101,6984,6993,6993,6
pamap2,2,102,3102,6985,6994,6994,6
pamap2,2,102,3103,6986,6995,6995,6
pamap2,2,102,3104,6987,6996,6996,6
pamap2,2,102,3105,6988,6997,6997,6
pamap2,2,102,3106,6989,6998,6998,6
pamap2,2,102,3107,6990,6999,6999,6
pamap2,2,102,3108,6991,7000,7000,6
pamap2,2,102,3109,6992,7001,7001,6
pamap2,2,102,3110,6993,7002,7002,6
pamap2,2,102,3111,6994,7003,7003,6
pamap2,2,102,3112,6995,7004,7004,6
pamap2,2,102,3113,6996,7005,7005,6
pamap2,2,102,3114,6997,7006,7006,6
pamap2,2,102,3115,6998,7007,7007,6
pamap2,2,102,3116,6999,7008,7008,6
pamap2,2,102,3117,7000,7009,7009,6
pamap2,2,102,3118,7001,7010,7010,6
pamap2,2,102,3119,7002,7011,7011,6
pamap2,2,102,3120,7003,7012,7012,6
pamap2,2,102,3121,7004,7013,7013,6
pamap2,2,102,3122,7005,7014,7014,6
pamap2,2,102,3123,7006,7015,7015,6
pamap2,2,102,3124,7007,7016,7016,6
pamap2,2,102,3125,7008,7017,7017,6
pamap2,2,102,3126,7009,7018,7018,6
pamap2,2,102,3127,7010,7019,7019,6
pamap2,2,102,3128,7011,7020,7020,6
pamap2,2,102,3129,7012,7021,7021,6
pamap2,2,102,3130,7013,7022,7022,6
pamap2,2,102,3131,7014,7023,7023,6
pamap2,2,102,3132,7015,7024,7024,6
pamap2,2,102,3133,7016,7025,7025,6
pamap2,2,102,3134,7017,7026,7026,6
pamap2,2,102,3135,7018,7027,7027,6
pamap2,2,102,3136,7019,7028,7028,6
pamap2,2,102,3137,7020,7029,7029,6
pamap2,2,102,3138,7021,7030,7030,6
pamap2,2,102,3139,7022,7031,7031,6
pamap2,2,102,3140,7023,7032,7032,6
pamap2,2,102,3141,7024,7033,7033,6
pamap2,2,102,3142,7025,7034,7034,6
pamap2,2,102,3143,7026,7035,7035,6
pamap2,2,102,3144,7027,7036,7036,6
pamap2,2,102,3145,7028,7037,7037,6
pamap2,2,102,3146,7029,7038,7038,6
pamap2,2,102,3147,7030,7039,7039,6
pamap2,2,102,3148,7031,7040,7040,6
pamap2,2,102,3149,7032,7041,7041,6
pamap2,2,102,3150,7033,7042,7042,6
pamap2,2,102,3151,7034,7043,7043,6
pamap2,2,102,3152,7035,7044,7044,6
pamap2,2,102,3153,7036,7045,7045,6
pamap2,2,102,3154,7037,7046,7046,6
pamap2,2,102,3155,7038,7047,7047,6
pamap2,2,102,3156,7039,7048,7048,6
pamap2,2,102,3157,7040,7049,7049,6
pamap2,2,102,3158,7041,7050,7050,6
pamap2,2,102,3159,7042,7051,7051,6
pamap2,2,102,3160,7043,7052,7052,6
pamap2,2,102,3161,7044,7053,7053,6
pamap2,2,102,3162,7045,7054,7054,6
pamap2,2,102,3163,7046,7055,7055,6
pamap2,2,102,3164,7047,7056,7056,6
pamap2,2,102,3165,7048,7057,7057,6
pamap2,2,102,3166,7049,7058,7058,6
pamap2,2,102,3167,7050,7059,7059,6
pamap2,2,102,3168,7051,7060,7060,6
pamap2,2,102,3169,7052,7061,7061,6
pamap2,2,102,3170,7053,7062,7062,6
pamap2,2,102,3171,7054,7063,7063,6
pamap2,2,102,3172,7055,7064,7064,6
pamap2,2,102,3173,7056,7065,7065,6
pamap2,2,102,3174,7057,7066,7066,6
pamap2,2,102,3175,7058,7067,7067,6
pamap2,2,102,3176,7059,7068,7068,6
pamap2,2,102,3177,7060,7069,7069,6
pamap2,2,102,3178,7061,7070,7070,6
pamap2,2,102,3179,7062,7071,7071,6
pamap2,2,102,3180,7063,7072,7072,6
pamap2,2,102,3181,7064,7073,7073,6
pamap2,2,102,3182,7065,7074,7074,6
pamap2,2,102,3183,7066,7075,7075,6
pamap2,2,102,3184,7067,7076,7076,6
pamap2,2,102,3185,7068,7077,7077,6
pamap2,2,102,3186,7069,7078,7078,6
pamap2,2,102,3187,7070,7079,7079,6
pamap2,2,102,3188,7071,7080,7080,6
pamap2,2,102,3189,7072,7081,7081,6
pamap2,2,102,3190,7073,7082,7082,6
pamap2,2,102,3191,7074,7083,7083,6
pamap2,2,102,3192,7075,7084,7084,6
pamap2,2,102,3193,7076,7085,7085,6
pamap2,2,102,3194,7077,7086,7086,6
pamap2,2,102,3195,7078,7087,7087,6
pamap2,2,102,3196,7079,7088,7088,6
pamap2,2,102,3197,7080,7089,7089,6
pamap2,2,102,3198,7081,7090,7090,6
pamap2,2,102,3199,7082,7091,7091,6
pamap2,2,102,3200,7083,7092,7092,6
pamap2,2,102,3201,7084,7093,7093,6
pamap2,2,102,3202,7085,7094,7094,6
pamap2,2,102,3203,7086,7095,7095,6
pamap2,2,102,3204,7087,7096,7096,6
pamap2,2,102,3205,7088,7097,7097,6
pamap2,2,102,3206,7089,7098,7098,6
pamap2,2,102,3207,7090,7099,7099,6
pamap2,2,102,3208,7091,7100,7100,6
pamap2,2,102,3209,7092,7101,7101,6
pamap2,2,102,3210,7093,7102,7102,6
pamap2,2,102,3211,7094,7103,7103,6
pamap2,2,102,3212,7095,7104,7104,6
pamap2,2,102,3213,7096,7105,7105,6
pamap2,2,102,3214,7097,7106,7106,6
pamap2,2,102,3215,7098,7107,7107,6
pamap2,2,102,3216,7099,7108,7108,6
pamap2,2,102,3217,7100,7109,7109,6
pamap2,2,102,3218,7101,7110,7110,6
pamap2,2,102,3219,7102,7111,7111,6
pamap2,2,102,3220,7103,7112,7112,6
pamap2,2,102,3221,7104,7113,7113,6
pamap2,2,102,3222,7105,7114,7114,6
pamap2,2,102,3223,7106,7115,7115,6
pamap2,2,102,3224,7107,7116,7116,6
pamap2,2,102,3225,7108,7117,7117,6
pamap2,2,102,3226,7109,7118,7118,6
pamap2,2,102,3227,7110,7119,7119,6
pamap2,2,102,3228,7111,7120,7120,6
pamap2,2,102,3229,7112,7121,7121,6
pamap2,2,102,3230,7113,7122,7122,6
pamap2,2,102,3231,7114,7123,7123,6
pamap2,2,102,3232,7115,7124,7124,6
pamap2,2,102,3233,7116,7125,7125,6
pamap2,2,102,3234,7117,7126,7126,6
pamap2,2,102,3235,7118,7127,7127,6
pamap2,2,102,3236,7119,7128,7128,6
pamap2,2,102,3237,7120,7129,7129,6
pamap2,2,102,3238,7121,7130,7130,6
pamap2,2,102,3239,7122,7131,7131,6
pamap2,2,102,3240,7123,7132,7132,6
pamap2,2,102,3241,7124,7133,7133,6
pamap2,2,102,3242,7125,7134,7134,6
pamap2,2,102,3243,7126,7135,7135,6
pamap2,2,102,3244,7127,7136,7136,6
pamap2,2,102,3245,7128,7137,7137,6
pamap2,2,102,3246,7129,7138,7138,6
pamap2,2,102,3247,7130,7139,7139,6
pamap2,2,102,3248,7131,7140,7140,6
pamap2,2,102,3249,7132,7141,7141,6
pamap2,2,102,3250,7133,7142,7142,6
pamap2,2,102,3251,7134,7143,7143,6
pamap2,2,102,3252,7135,7144,7144,6
pamap2,2,102,3253,7136,7145,7145,6
pamap2,2,102,3254,7137,7146,7146,6
pamap2,2,102,3255,7138,7147,7147,6
pamap2,2,102,3256,7139,7148,7148,6
pamap2,2,102,3257,7140,7149,7149,6
pamap2,2,102,3258,7141,7150,7150,6
pamap2,2,102,3259,7142,7151,7151,6
pamap2,2,102,3260,7143,7152,7152,6
pamap2,2,102,3261,7144,7153,7153,6
pamap2,2,102,3262,7145,7154,7154,6
pamap2,2,102,3263,7146,7155,7155,6
pamap2,2,102,3264,7147,7156,7156,6
pamap2,2,102,3265,7148,7157,7157,6
pamap2,2,102,3266,7149,7158,7158,6
pamap2,2,102,3267,7150,7159,7159,6
pamap2,2,102,3268,7151,7160,7160,6
pamap2,2,102,3269,7152,7161,7161,6
pamap2,2,102,3270,7153,7162,7162,6
pamap2,2,102,3271,7154,7163,7163,6
pamap2,2,102,3272,7155,7164,7164,6
pamap2,2,102,3273,7156,7165,7165,6
pamap2,2,102,3274,7157,7166,7166,6
pamap2,2,102,3275,7158,7167,7167,6
pamap2,2,102,3276,7159,7168,7168,6
pamap2,2,102,3277,7160,7169,7169,6
pamap2,2,102,3278,7161,7170,7170,6
pamap2,2,102,3279,7162,7171,7171,6
pamap2,2,102,3280,7163,7172,7172,6
pamap2,2,102,3281,7164,7173,7173,6
pamap2,2,102,3282,7165,7174,7174,6
pamap2,2,102,3283,7166,7175,7175,6
pamap2,2,102,3284,7167,7176,7176,6
pamap2,2,102,3285,7168,7177,7177,6
pamap2,2,102,3286,7169,7178,7178,6
pamap2,2,102,3287,7170,7179,7179,6
pamap2,2,102,3288,7171,7180,7180,6
pamap2,2,102,3289,7172,7181,7181,6
pamap2,2,102,3290,7173,7182,7182,6
pamap2,2,102,3291,7174,7183,7183,6
pamap2,2,102,3292,7175,7184,7184,6
pamap2,2,102,3293,7176,7185,7185,6
pamap2,2,102,3294,7177,7186,7186,6
pamap2,2,102,3295,7178,7187,7187,6
pamap2,2,102,3296,7179,7188,7188,6
pamap2,2,102,3297,7180,7189,7189,6
pamap2,2,102,3298,7181,7190,7190,6
pamap2,2,102,3299,7182,7191,7191,6
pamap2,2,102,3300,7183,7192,7192,6
pamap2,2,102,3301,7184,7193,7193,6
pamap2,2,102,3302,7185,7194,7194,6
pamap2,2,102,3303,7186,7195,7195,6
pamap2,2,102,3304,7187,7196,7196,6
pamap2,2,102,3305,7188,7197,7197,6
pamap2,2,102,3306,7189,7198,7198,6
pamap2,2,102,3307,7190,7199,7199,6
pamap2,2,102,3308,7191,7200,7200,6
pamap2,2,102,3309,7192,7201,7201,6
pamap2,2,102,3310,7193,7202,7202,6
pamap2,2,102,3311,7194,7203,7203,6
pamap2,2,102,3312,7195,7204,7204,6
pamap2,2,102,3313,7196,7205,7205,6
pamap2,2,102,3314,7197,7206,7206,6
pamap2,2,102,3315,7198,7207,7207,6
pamap2,2,102,3316,7199,7208,7208,6
pamap2,2,102,3317,7200,7209,7209,6
pamap2,2,102,3318,7201,7210,7210,6
pamap2,2,102,3319,7202,7211,7211,6
pamap2,2,102,3320,7203,7212,7212,6
pamap2,2,102,3321,7204,7213,7213,6
pamap2,2,102,3322,7205,7214,7214,6
pamap2,2,102,3323,7206,7215,7215,6
pamap2,2,102,3324,7207,7216,7216,6
pamap2,2,102,3325,7208,7217,7217,6
pamap2,2,102,3326,7209,7218,7218,6
pamap2,2,102,3327,7210,7219,7219,6
pamap2,2,102,3328,7211,7220,7220,6
pamap2,2,102,3329,7212,7221,7221,6
pamap2,2,102,3330,7213,7222,7222,6
pamap2,2,102,3331,7214,7223,7223,6
pamap2,2,102,3332,7215,7224,7224,6
pamap2,2,102,3333,7216,7225,7225,6
pamap2,2,102,3334,7217,7226,7226,6
pamap2,2,102,3335,7218,7227,7227,6
pamap2,2,102,3336,7219,7228,7228,6
pamap2,2,102,3337,7220,7229,7229,6
pamap2,2,102,3338,7221,7230,7230,6
